Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,NBP_nat,transp,evap,interc,wd,discharge,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,CH4 rice,CH4 grass,CH4 agr,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1510,5.10882e-05,0.00499803,0.00214442,0.00209333,3.68431e-05,0,6.80572e-05,2.07658e+09,0.000363686,1.37682e-05,-0.00035758,1.86219e-05,0.00157777,0.000538003,0.000349554,0,0.00247049,3.12697e-09,3.14161e-07,-2.53698e-07,5.80373e-07,0,1.41723e-09,1.07209e-09,0.00508987,0.0662382,0.0320554,0.00871115,0.0225103,8.46449e-10,0.000398435,2.7623e-05,5.22928e-06,7.61514e-06,2.21177e-06,1.28933e-06,0,9.44919e-08,7.06584e-06,2.15217e-08,0.0033412,0.00163555,3.13645e-05,8.03961e-05,2.47156e-06,7.65297e-06,6.22723e-07,0.0010939,0.00010939
1511,0.000155468,0.00535868,0.00235541,0.00219994,3.69745e-05,0,2.23588e-05,2.08489e+09,0.000358892,1.46467e-05,-0.000203455,0.000104856,0.00158432,0.0006806,0.000374953,0,0.00242892,2.73833e-09,2.42502e-07,-1.86417e-07,9.25789e-08,0,1.01686e-09,1.09797e-09,0.00512954,0.065989,0.0320451,0.00849832,0.0227404,7.8932e-10,0.000432578,3.11331e-05,5.72011e-06,8.81463e-06,2.84873e-06,1.29394e-06,0,2.61826e-08,7.53698e-06,2.28995e-08,0.00332942,0.00163505,3.0441e-05,8.348e-05,1.56022e-06,6.59776e-06,6.76202e-07,0.0010939,0.00010939
1512,6.28099e-05,0.00514346,0.00219257,0.00212976,3.71342e-05,0,2.47078e-05,2.0932e+09,0.000344009,1.54845e-05,-0.000284257,6.2977e-05,0.00163188,0.00063219,0.000349991,0,0.00213767,2.60579e-09,2.55495e-07,-1.9506e-07,1.15925e-07,0,1.00287e-09,9.53848e-10,0.0044552,0.0657722,0.0320347,0.00842672,0.0227164,8.89652e-10,0.000466395,2.73917e-05,5.38096e-06,6.59149e-06,2.61411e-06,1.29952e-06,0,2.97801e-08,7.11378e-06,2.42212e-08,0.00331858,0.00163455,3.04165e-05,8.15178e-05,2.08021e-06,8.75745e-06,7.2936e-07,0.0010939,0.00010939
1513,0.000104758,0.00527705,0.0022923,0.00218754,3.72783e-05,0,1.61183e-05,2.10153e+09,0.000385125,1.62761e-05,-0.000275483,8.46695e-05,0.00167938,0.0006021,0.000291064,0,0.00109345,3.34114e-09,3.23025e-07,-2.41072e-07,2.34448e-08,0,1.20624e-09,1.89928e-09,0.00375441,0.0655365,0.0320241,0.00829143,0.0227844,8.86535e-10,0.000499702,2.99471e-05,5.67156e-06,4.20073e-06,3.30031e-06,1.30455e-06,0,1.55077e-08,8.20929e-06,2.54514e-08,0.00330699,0.00163404,3.01674e-05,8.08581e-05,2.06365e-06,1.24728e-05,7.81271e-07,0.0010939,0.00010939
1514,0.000105358,0.00528324,0.00223756,0.0021322,3.74351e-05,0,1.54345e-05,2.10983e+09,0.000331633,1.70218e-05,-0.000221296,8.85988e-05,0.00162248,0.000586217,0.00031464,0,0.00171393,3.25344e-09,2.80896e-07,-2.29103e-07,1.55534e-08,0,1.1688e-09,1.664e-09,0.00411171,0.0653009,0.0320132,0.00822747,0.0228357,9.25383e-10,0.000532436,2.86427e-05,5.26782e-06,8.25742e-06,2.48293e-06,1.31005e-06,0,1.45424e-08,6.75377e-06,2.66221e-08,0.00329558,0.00163352,3.0203e-05,8.12245e-05,2.19951e-06,1.24781e-05,8.32572e-07,0.0010939,0.00010939
1515,8.79958e-05,0.0050125,0.00215923,0.00207123,3.75974e-05,0,1.62993e-05,2.11814e+09,0.000371839,1.77263e-05,-0.000280272,3.56118e-05,0.00160952,0.000550356,0.000314259,0,0.00145628,2.85836e-09,3.09474e-07,-2.38854e-07,2.42239e-08,0,1.22224e-09,1.13122e-09,0.00407644,0.0651101,0.0320025,0.00830044,0.0226468,9.08782e-10,0.000564646,2.81695e-05,5.37756e-06,7.0693e-06,2.84827e-06,1.31572e-06,0,1.61213e-08,7.75709e-06,2.77175e-08,0.00328501,0.00163301,3.05264e-05,8.01856e-05,2.35495e-06,1.29253e-05,8.82799e-07,0.0010939,0.00010939
1516,6.92292e-05,0.00488012,0.00215105,0.00208182,3.77576e-05,0,1.43634e-05,2.12645e+09,0.000365064,1.83793e-05,-0.00029082,3.19418e-05,0.00161363,0.000656259,0.000332813,0,0.00197139,2.63844e-09,2.39254e-07,-1.81342e-07,4.15757e-09,0,7.9344e-10,1.41372e-09,0.00450899,0.0649341,0.0319924,0.00827437,0.0225325,9.01567e-10,0.000596032,2.79374e-05,5.90064e-06,9.19344e-06,3.54614e-06,1.32122e-06,0,1.28534e-08,7.78553e-06,2.87319e-08,0.00327565,0.00163253,3.04444e-05,7.97611e-05,1.57812e-06,1.13372e-05,9.31724e-07,0.0010939,0.00010939
1517,6.81956e-05,0.00495533,0.00218409,0.00211589,3.79041e-05,0,1.40338e-05,2.13478e+09,0.000370836,1.89975e-05,-0.000297767,1.53947e-05,0.00162248,0.000669531,0.000330411,0,0.00138225,1.76333e-09,2.41044e-07,-1.78663e-07,3.00563e-10,0,5.38924e-10,9.04736e-10,0.0041004,0.0647354,0.0319821,0.00820386,0.0224789,9.29995e-10,0.000626926,2.82374e-05,5.86501e-06,4.54811e-06,3.29259e-06,1.32643e-06,0,1.23142e-08,7.78526e-06,2.96957e-08,0.00326539,0.00163201,2.99351e-05,7.9699e-05,1.73368e-06,1.42893e-05,9.79956e-07,0.0010939,0.00010939
1518,0.000169845,0.00525373,0.00230081,0.00213096,3.80396e-05,0,2.23416e-05,2.14308e+09,0.000359379,1.95765e-05,-0.000193412,8.76431e-05,0.00157714,0.000688849,0.000373985,0,0.00212102,2.63144e-09,2.38061e-07,-1.83918e-07,8.91368e-08,0,9.54737e-10,1.07243e-09,0.00512954,0.0645054,0.0319712,0.0080431,0.0226517,7.85002e-10,0.000657171,3.02801e-05,5.73391e-06,1.14426e-05,2.91253e-06,1.33123e-06,0,2.58e-08,7.49822e-06,3.05979e-08,0.0032543,0.00163148,2.9337e-05,8.22878e-05,1.45501e-06,9.45237e-06,1.02717e-06,0.0010939,0.00010939
1519,0.00010897,0.00489852,0.00215037,0.0020414,3.82027e-05,0,1.44848e-05,2.15139e+09,0.000358538,2.01391e-05,-0.00024599,8.12346e-05,0.001598,0.000672307,0.000332632,0,0.00226213,2.49533e-09,2.5693e-07,-1.93296e-07,4.0109e-09,0,7.88137e-10,1.29321e-09,0.00450899,0.0643339,0.0319607,0.00803564,0.0225606,9.05075e-10,0.00068726,2.64022e-05,5.74201e-06,9.93671e-06,3.55792e-06,1.33692e-06,0,1.30067e-08,7.60273e-06,3.14825e-08,0.00324496,0.00163097,2.95701e-05,7.99489e-05,1.581e-06,7.39566e-06,1.07432e-06,0.0010939,0.00010939
1520,-5.85783e-05,0.00494942,0.0020137,0.00207228,3.83532e-05,0,1.9259e-05,2.1597e+09,0.000322073,2.06741e-05,-0.000382232,-7.41385e-05,0.0015146,0.000610854,0.00032133,0,0.0019657,3.07907e-09,2.87244e-07,-2.27515e-07,5.46574e-08,0,1.26229e-09,1.31596e-09,0.00476041,0.0641538,0.0319497,0.00819916,0.0221712,8.26238e-10,0.000716904,2.69247e-05,5.10841e-06,7.83202e-06,2.10212e-06,1.34216e-06,0,2.05645e-08,6.41003e-06,3.23187e-08,0.00323487,0.00163044,2.99096e-05,7.81049e-05,2.64953e-06,6.90757e-06,1.12066e-06,0.0010939,0.00010939
1521,6.24657e-05,0.00481226,0.002099,0.00203654,3.85138e-05,0,1.51972e-05,2.16803e+09,0.00032117,2.11626e-05,-0.00025655,8.7885e-06,0.00150546,0.000563474,0.000296756,0,0.00220556,3.68989e-09,3.42183e-07,-2.61281e-07,1.28148e-08,0,1.35159e-09,1.87281e-09,0.00477784,0.06396,0.0319388,0.00820767,0.0220771,8.07979e-10,0.000745621,2.84993e-05,5.79201e-06,8.0509e-06,2.80851e-06,1.34778e-06,0,1.4223e-08,6.71548e-06,3.30772e-08,0.0032248,0.0016299,3.0058e-05,7.97565e-05,1.81559e-06,6.0089e-06,1.16543e-06,0.0010939,0.00010939
1522,-0.000114928,0.00477475,0.00193402,0.00204894,3.86716e-05,0,1.98685e-05,2.17634e+09,0.000320593,2.16198e-05,-0.000438338,-9.60719e-05,0.00146796,0.000606259,0.000314954,0,0.00248807,2.83566e-09,2.79875e-07,-2.29026e-07,6.31734e-08,0,1.16013e-09,1.11856e-09,0.00476041,0.0637859,0.031928,0.00832578,0.0216726,8.26422e-10,0.000773713,2.57479e-05,5.30857e-06,8.49785e-06,2.15397e-06,1.35322e-06,0,2.15968e-08,6.31033e-06,3.38e-08,0.0032157,0.00162938,3.02528e-05,7.65098e-05,2.51305e-06,5.38579e-06,1.20953e-06,0.0010939,0.00010939
1523,3.8431e-05,0.00472534,0.00205898,0.00202055,3.88168e-05,0,1.59094e-05,2.18464e+09,0.000320396,2.20337e-05,-0.000281091,-2.32091e-05,0.00146576,0.000584928,0.000290079,0,0.00223794,3.59664e-09,3.36356e-07,-2.61019e-07,2.2684e-08,0,1.26795e-09,1.84556e-09,0.00477784,0.0635823,0.0319171,0.00829065,0.0216092,8.09261e-10,0.000800859,2.80491e-05,5.77978e-06,6.7298e-06,2.7687e-06,1.35838e-06,0,1.55858e-08,6.663e-06,3.4443e-08,0.00320583,0.00162885,3.01125e-05,7.82858e-05,1.72221e-06,5.72997e-06,1.25188e-06,0.0010939,0.00010939
1524,9.54256e-05,0.0047848,0.00210901,0.00201358,3.89768e-05,0,2.58588e-05,2.19295e+09,0.000356082,2.24298e-05,-0.000269968,5.03692e-05,0.00149804,0.000632153,0.000343359,0,0.00221008,2.7488e-09,2.98091e-07,-2.32946e-07,1.28815e-07,0,9.67079e-10,1.15037e-09,0.00450625,0.0633484,0.0319058,0.00819296,0.02165,8.66554e-10,0.000827616,2.72871e-05,5.35323e-06,6.4658e-06,2.98956e-06,1.3639e-06,0,3.10277e-08,7.17195e-06,3.50736e-08,0.00319546,0.00162829,2.9977e-05,7.76892e-05,2.01495e-06,6.54446e-06,1.29397e-06,0.0010939,0.00010939
1525,0.000128969,0.00489828,0.00210542,0.00197645,3.91052e-05,0,3.30057e-05,2.20128e+09,0.00030367,2.28283e-05,-0.00019143,9.11364e-05,0.00149089,0.000690711,0.000309581,0,0.00210063,2.9876e-09,2.76195e-07,-2.12007e-07,2.03582e-07,0,8.10647e-10,1.70688e-09,0.00439161,0.0631394,0.0318946,0.0080937,0.0217461,9.47547e-10,0.000854435,2.66183e-05,5.27217e-06,6.39685e-06,2.50329e-06,1.3685e-06,0,4.34991e-08,6.06271e-06,3.57138e-08,0.00318597,0.00162775,2.9967e-05,7.78668e-05,1.80399e-06,7.49165e-06,1.33632e-06,0.0010939,0.00010939
1526,0.000215363,0.00518137,0.00227645,0.00206109,3.92533e-05,0,2.2462e-05,2.20959e+09,0.000341413,2.32178e-05,-0.000132476,0.000109264,0.00154616,0.000719415,0.000359608,0,0.00208953,2.49759e-09,2.36244e-07,-1.77831e-07,9.04646e-08,0,8.31052e-10,1.05914e-09,0.00512954,0.0629561,0.0318835,0.00790495,0.021965,7.84885e-10,0.000881054,2.87708e-05,5.53939e-06,7.18109e-06,2.94773e-06,1.3737e-06,0,2.60398e-08,7.10492e-06,3.63282e-08,0.0031773,0.0016272,2.91174e-05,7.95337e-05,1.38034e-06,6.21374e-06,1.37809e-06,0.0010939,0.00010939
1527,-8.2261e-05,0.00476193,0.00190528,0.00198754,3.94212e-05,0,4.11046e-05,2.21789e+09,0.000314361,2.36113e-05,-0.000421916,-9.75451e-05,0.00144297,0.000511207,0.000261957,0,0.00216436,4.12724e-09,3.83357e-07,-3.10503e-07,2.87702e-07,0,1.54748e-09,2.21238e-09,0.00431883,0.0628143,0.0318722,0.00804073,0.0215285,8.4597e-10,0.000907767,2.43665e-05,4.63223e-06,8.11965e-06,2.57331e-06,1.37949e-06,0,5.36832e-08,6.38808e-06,3.69419e-08,0.00316887,0.00162666,2.92921e-05,7.55994e-05,2.40306e-06,5.99095e-06,1.41985e-06,0.0010939,0.00010939
1528,-0.000158839,0.00448283,0.00177597,0.00193481,3.95668e-05,0,1.3953e-05,2.2262e+09,0.000261848,2.3956e-05,-0.000419029,-0.000143283,0.00131859,0.000562712,0.000210566,0,0.00189959,3.92836e-09,3.51586e-07,-2.87129e-07,6.96785e-10,0,1.47882e-09,2.1522e-09,0.00380993,0.0627475,0.0318623,0.00830002,0.0208975,8.8599e-10,0.000933332,2.46519e-05,4.96227e-06,6.46268e-06,2.29203e-06,1.38462e-06,0,1.22092e-08,5.36265e-06,3.74608e-08,0.0031621,0.00162617,2.96337e-05,7.38257e-05,1.74234e-06,6.7113e-06,1.45938e-06,0.0010939,0.00010939
1529,-2.84751e-05,0.00442418,0.00190395,0.00193242,3.9737e-05,0,7.33266e-05,2.23453e+09,0.000311025,2.42452e-05,-0.000397335,-0.000126602,0.00145066,0.000603419,0.00031509,0,0.00238076,2.88844e-09,2.90943e-07,-2.4183e-07,6.37483e-07,0,9.596e-10,1.21267e-09,0.00508987,0.0625403,0.0318507,0.00831509,0.0206743,8.47797e-10,0.000957536,2.62413e-05,5.51631e-06,6.69262e-06,2.37791e-06,1.39059e-06,0,9.90246e-08,6.02565e-06,3.79024e-08,0.00315199,0.0016256,2.99235e-05,7.41093e-05,1.82662e-06,7.05655e-06,1.49698e-06,0.0010939,0.00010939
1530,4.40226e-06,0.00459225,0.00197142,0.00196702,3.98855e-05,0,1.46293e-05,2.24284e+09,0.000307371,2.45111e-05,-0.000302223,-2.15743e-05,0.00139519,0.000626849,0.000283638,0,0.00198643,2.50198e-09,2.98401e-07,-2.32561e-07,1.26263e-08,0,8.51139e-10,1.10819e-09,0.00404666,0.0623412,0.0318395,0.00821514,0.0206537,8.66615e-10,0.000981082,2.64763e-05,5.42906e-06,6.60095e-06,2.52712e-06,1.39568e-06,0,1.36276e-08,6.16755e-06,3.83312e-08,0.00314353,0.00162505,2.96841e-05,7.43576e-05,1.37105e-06,7.08588e-06,1.5341e-06,0.0010939,0.00010939
1531,7.34048e-05,0.00465113,0.00205906,0.00198565,4.00301e-05,0,1.35291e-05,2.25114e+09,0.000334627,2.47767e-05,-0.000259498,-7.22165e-06,0.00151897,0.000743657,0.000299372,0,0.00153352,1.45188e-09,2.28372e-07,-1.73448e-07,4.97857e-10,0,3.43081e-10,7.48793e-10,0.0041004,0.0621565,0.0318285,0.00805258,0.0207242,9.26779e-10,0.00100449,2.58927e-05,5.67346e-06,3.9012e-06,3.43067e-06,1.40083e-06,0,1.1969e-08,7.09576e-06,3.87577e-08,0.00313551,0.00162449,2.89515e-05,7.42991e-05,1.43682e-06,9.65516e-06,1.57097e-06,0.0010939,0.00010939
1532,-4.11918e-06,0.00474953,0.00196198,0.0019661,4.01747e-05,0,3.85284e-05,2.25945e+09,0.000303981,2.50478e-05,-0.000331502,-5.99966e-05,0.00142711,0.000610758,0.000227569,0,0.00122514,3.08947e-09,3.44125e-07,-2.6333e-07,2.66266e-07,0,9.27924e-10,1.88288e-09,0.00360601,0.0619394,0.0318164,0.00797005,0.0206752,8.41407e-10,0.0010279,2.5562e-05,4.75097e-06,4.96841e-06,2.51409e-06,1.40593e-06,0,5.02259e-08,6.15752e-06,3.9184e-08,0.0031261,0.00162392,2.87314e-05,7.38917e-05,2.09208e-06,1.17147e-05,1.60764e-06,0.0010939,0.00010939
1533,-1.71641e-05,0.004633,0.001954,0.00197116,4.03253e-05,0,3.97291e-05,2.26778e+09,0.000297802,2.53183e-05,-0.000339689,-7.2248e-05,0.00147909,0.000708154,0.000320228,0,0.00194829,2.17523e-09,2.48255e-07,-1.93117e-07,2.7871e-07,0,7.24013e-10,9.10951e-10,0.00451079,0.0617519,0.0318046,0.00787833,0.0205976,8.96832e-10,0.00105117,2.59162e-05,5.27081e-06,8.54788e-06,2.32893e-06,1.41119e-06,0,4.96137e-08,5.72407e-06,3.95992e-08,0.00311792,0.00162335,2.83956e-05,7.38301e-05,1.77006e-06,9.87672e-06,1.64387e-06,0.0010939,0.00010939
1534,8.73543e-05,0.00454792,0.00197861,0.00189126,4.04849e-05,0,1.61916e-05,2.27609e+09,0.000301732,2.5575e-05,-0.000215659,3.23211e-05,0.00145257,0.000683074,0.00030502,0,0.0025297,2.75817e-09,2.36295e-07,-1.9367e-07,2.82034e-08,0,7.16551e-10,1.53352e-09,0.00524695,0.0615954,0.031793,0.00783276,0.0205673,8.10233e-10,0.001074,2.54182e-05,5.2783e-06,8.93971e-06,2.81044e-06,1.41668e-06,0,1.60275e-08,6.16647e-06,4.00002e-08,0.00311004,0.00162278,2.85692e-05,7.35736e-05,1.69491e-06,7.20564e-06,1.67957e-06,0.0010939,0.00010939
1535,9.14837e-05,0.0045751,0.002025,0.00193352,4.06366e-05,0,1.36038e-05,2.28439e+09,0.000317261,2.5829e-05,-0.000224573,3.79225e-05,0.00149367,0.000753736,0.00030111,0,0.00186762,1.34919e-09,2.4102e-07,-1.74387e-07,4.17502e-10,0,3.13806e-10,6.99806e-10,0.0041004,0.0614362,0.0317815,0.00771364,0.0206047,9.32159e-10,0.00109663,2.53124e-05,5.45053e-06,6.29012e-06,3.46637e-06,1.42209e-06,0,1.19188e-08,6.78689e-06,4.03854e-08,0.00310214,0.00162221,2.81284e-05,7.3269e-05,1.49173e-06,7.61441e-06,1.7147e-06,0.0010939,0.00010939
1536,0.000123208,0.0046784,0.00202446,0.00190126,4.0794e-05,0,2.34028e-05,2.2927e+09,0.00033797,2.6088e-05,-0.000223458,5.35359e-05,0.00151802,0.000648728,0.000329395,0,0.00196284,2.83017e-09,2.96519e-07,-2.38704e-07,1.04119e-07,0,9.40492e-10,1.26784e-09,0.00442047,0.061245,0.0317693,0.00764218,0.0206275,9.14648e-10,0.00111926,2.54964e-05,5.17707e-06,4.51098e-06,3.11896e-06,1.4276e-06,0,2.6121e-08,7.00251e-06,4.07764e-08,0.00309273,0.00162161,2.81741e-05,7.25223e-05,2.06971e-06,9.60293e-06,1.74974e-06,0.0010939,0.00010939
1537,2.42699e-05,0.00445096,0.00185638,0.00183211,4.09349e-05,0,1.58874e-05,2.30103e+09,0.000281229,2.63581e-05,-0.000258269,-1.84627e-05,0.00133519,0.00055252,0.000229807,0,0.00149246,4.01002e-09,3.39225e-07,-2.83887e-07,2.26634e-08,0,1.0881e-09,2.51231e-09,0.0037437,0.0611068,0.0317575,0.00775838,0.0203749,8.8626e-10,0.00114202,2.45049e-05,4.65087e-06,5.56329e-06,2.37141e-06,1.43249e-06,0,1.54878e-08,5.75552e-06,4.11884e-08,0.00308505,0.00162105,2.88559e-05,7.14954e-05,2.18632e-06,1.01023e-05,1.78508e-06,0.0010939,0.00010939
1538,-0.000139755,0.00426761,0.00170934,0.0018491,4.1089e-05,0,1.36435e-05,2.30934e+09,0.000253785,2.65961e-05,-0.000392691,-0.000141666,0.00127857,0.000590178,0.000200794,0,0.0017317,3.3163e-09,3.48949e-07,-2.80507e-07,7.471e-10,0,1.07109e-09,1.9693e-09,0.00380993,0.0610581,0.0317471,0.00795391,0.0198198,8.85134e-10,0.00116393,2.34518e-05,4.82266e-06,8.50722e-06,2.3622e-06,1.43787e-06,0,1.1901e-08,5.19285e-06,4.15339e-08,0.00307955,0.00162053,2.86251e-05,7.01336e-05,1.64804e-06,7.90394e-06,1.81867e-06,0.0010939,0.00010939
1539,-0.000113671,0.00430821,0.00182001,0.00193368,4.12493e-05,0,4.03279e-05,2.31764e+09,0.000287788,2.67881e-05,-0.000427326,-0.00017229,0.00141918,0.000720161,0.000306926,0,0.00192089,2.09694e-09,2.34417e-07,-1.85155e-07,2.88669e-07,0,5.95737e-10,9.2201e-10,0.00451079,0.0608842,0.0317351,0.00791505,0.0195909,9.01584e-10,0.0011846,2.53434e-05,5.51541e-06,6.03821e-06,2.42935e-06,1.44342e-06,0,4.98571e-08,5.54702e-06,4.18189e-08,0.00307163,0.00161994,2.84108e-05,7.02629e-05,1.52029e-06,8.24814e-06,1.85058e-06,0.0010939,0.00010939
1540,-8.51597e-05,0.00442671,0.00183038,0.00191554,4.14049e-05,0,1.82178e-05,2.32595e+09,0.000270835,2.69663e-05,-0.000359774,-0.000102229,0.00135206,0.000654583,0.000245325,0,0.00221945,2.86462e-09,3.03889e-07,-2.46312e-07,5.39028e-08,0,9.03818e-10,1.42392e-09,0.00459778,0.060685,0.031723,0.0077856,0.019546,8.74119e-10,0.00120477,2.47976e-05,5.29364e-06,7.67097e-06,2.28556e-06,1.44894e-06,0,1.90713e-08,5.29715e-06,4.21001e-08,0.00306336,0.00161934,2.76568e-05,7.11546e-05,1.5773e-06,7.35816e-06,1.88209e-06,0.0010939,0.00010939
1541,7.40837e-05,0.00432069,0.00192013,0.00184604,4.15625e-05,0,1.36915e-05,2.33428e+09,0.000324174,2.7151e-05,-0.00024937,4.83912e-06,0.00142208,0.000787174,0.000286561,0,0.00224048,2.00955e-09,2.33096e-07,-1.75872e-07,5.22263e-09,0,4.56219e-10,1.0702e-09,0.00450899,0.0605123,0.031711,0.00768469,0.0195565,9.07842e-10,0.00122489,2.4142e-05,5.51747e-06,6.4134e-06,3.81374e-06,1.45438e-06,0,1.23513e-08,7.03318e-06,4.23956e-08,0.00305585,0.00161876,2.77535e-05,7.02676e-05,1.31955e-06,7.30777e-06,1.91365e-06,0.0010939,0.00010939
1542,9.11151e-05,0.00447627,0.00193941,0.0018483,4.16989e-05,0,3.17676e-05,2.34259e+09,0.000294488,2.73396e-05,-0.000220781,1.96892e-06,0.00143639,0.000778469,0.000299047,0,0.00185149,2.26646e-09,2.32933e-07,-1.84045e-07,1.97669e-07,0,5.30832e-10,1.05571e-09,0.0044552,0.0603244,0.0316988,0.0075498,0.0196448,8.9363e-10,0.00124492,2.48946e-05,5.05243e-06,4.63135e-06,2.88049e-06,1.45924e-06,0,4.01427e-08,6.22408e-06,4.26946e-08,0.00304768,0.00161816,2.73971e-05,7.1132e-05,1.47461e-06,8.55324e-06,1.94501e-06,0.0010939,0.00010939
1543,0.000118527,0.00452398,0.00195886,0.00184033,4.18556e-05,0,1.43896e-05,2.3509e+09,0.000309476,2.75398e-05,-0.000191023,7.44333e-05,0.00137932,0.000646477,0.000279898,0,0.00166516,2.11186e-09,3.09598e-07,-2.36636e-07,1.13185e-08,0,7.35473e-10,9.09971e-10,0.00404666,0.0601369,0.0316861,0.00745552,0.0197219,8.64309e-10,0.00126504,2.50879e-05,5.05173e-06,5.64822e-06,2.56649e-06,1.46473e-06,0,1.32466e-08,6.16653e-06,4.30055e-08,0.00303901,0.00161754,2.74446e-05,7.08298e-05,1.52756e-06,9.16645e-06,1.97637e-06,0.0010939,0.00010939
1544,4.11607e-05,0.00459688,0.00189698,0.00185582,4.1998e-05,0,3.6019e-05,2.3592e+09,0.000285312,2.77535e-05,-0.000265926,-3.03426e-05,0.00138048,0.000655491,0.000219338,0,0.00125003,2.52026e-09,3.47357e-07,-2.59561e-07,2.40796e-07,0,7.20037e-10,1.55623e-09,0.00360601,0.0599519,0.0316731,0.00736781,0.0197149,8.40973e-10,0.00128533,2.44531e-05,4.5343e-06,5.54467e-06,2.50944e-06,1.46973e-06,0,4.71274e-08,5.79169e-06,4.33381e-08,0.00303051,0.00161692,2.71755e-05,7.07587e-05,2.04621e-06,1.00832e-05,2.00801e-06,0.0010939,0.00010939
1545,0.000127969,0.00452209,0.00194334,0.00181537,4.21622e-05,0,1.45848e-05,2.36753e+09,0.000290056,2.79738e-05,-0.000162483,8.7743e-05,0.00136818,0.000664629,0.000276857,0,0.00178123,2.08586e-09,3.09987e-07,-2.3788e-07,1.14529e-08,0,7.05542e-10,9.50575e-10,0.00404666,0.0597853,0.0316603,0.00728882,0.0197842,8.64244e-10,0.00130564,2.56011e-05,4.94871e-06,7.54049e-06,2.50895e-06,1.47536e-06,0,1.3419e-08,5.81678e-06,4.36712e-08,0.00302247,0.00161629,2.73111e-05,7.13429e-05,1.50075e-06,8.39474e-06,2.03943e-06,0.0010939,0.00010939
1546,2.76547e-05,0.00456691,0.00186673,0.00183908,4.23046e-05,0,3.00498e-05,2.37584e+09,0.000280002,2.81993e-05,-0.000268291,-3.22751e-05,0.00137504,0.00065799,0.000220198,0,0.00124934,2.4284e-09,3.45201e-07,-2.61238e-07,1.75647e-07,0,6.96006e-10,1.50477e-09,0.00360601,0.0596103,0.0316473,0.00722492,0.019741,8.42157e-10,0.00132594,2.39494e-05,4.52961e-06,5.24326e-06,2.54713e-06,1.48045e-06,0,3.80937e-08,5.71212e-06,4.40237e-08,0.00301428,0.00161567,2.6908e-05,7.10923e-05,2.03203e-06,9.77097e-06,2.07111e-06,0.0010939,0.00010939
1547,0.00020185,0.00452353,0.00200293,0.00180108,4.24705e-05,0,2.31404e-05,2.38415e+09,0.000314979,2.84212e-05,-0.000122221,0.000115105,0.00141959,0.000724226,0.000318642,0,0.00192928,2.54453e-09,2.933e-07,-2.29403e-07,1.01915e-07,0,7.10332e-10,1.31026e-09,0.00450625,0.0594321,0.031634,0.00715788,0.0198505,8.65944e-10,0.00134603,2.56884e-05,4.93214e-06,7.32622e-06,3.14278e-06,1.48622e-06,0,2.67111e-08,6.4674e-06,4.43646e-08,0.00300555,0.00161502,2.71833e-05,7.20032e-05,1.77137e-06,8.2177e-06,2.10232e-06,0.0010939,0.00010939
1548,6.24729e-05,0.00435652,0.00184988,0.00178741,4.26224e-05,0,2.82036e-05,2.39245e+09,0.00028612,2.86567e-05,-0.000237885,1.96189e-05,0.00136811,0.00070792,0.000303049,0,0.00227907,2.00756e-09,2.67937e-07,-2.13938e-07,1.54467e-07,0,6.11983e-10,9.25887e-10,0.00451352,0.059287,0.0316212,0.00713197,0.0197699,9.15435e-10,0.00136632,2.28052e-05,4.91901e-06,8.31954e-06,2.32965e-06,1.49153e-06,0,3.50561e-08,5.5097e-06,4.47468e-08,0.00299868,0.00161441,2.70919e-05,7.02595e-05,2.0904e-06,6.35173e-06,2.13431e-06,0.0010939,0.00010939
